-0.027 -0.027 -0.027 -0.028 -0.028 -0.028 -0.028 -0.029 -0.029 -0.029 -0.030 -0.030 -0.030 -0.030 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.030 -0.030 -0.029 -0.028 -0.027 -0.026 -0.024 -0.022 -0.020 -0.018 -0.016 -0.014 -0.011 -0.008 -0.005 -0.002 +0.002 +0.005 +0.009 +0.012 +0.016 +0.020 +0.023 +0.027 +0.031 +0.034 +0.037 +0.041 +0.044 +0.046 +0.049 +0.051 +0.053 +0.054 +0.056 +0.057 +0.057 +0.058 +0.058 +0.059 +0.059 
-0.027 -0.027 -0.027 -0.028 -0.028 -0.028 -0.028 -0.029 -0.029 -0.029 -0.030 -0.030 -0.030 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.030 -0.030 -0.029 -0.028 -0.027 -0.026 -0.024 -0.022 -0.021 -0.018 -0.016 -0.014 -0.011 -0.008 -0.005 -0.002 +0.002 +0.005 +0.009 +0.012 +0.016 +0.020 +0.023 +0.027 +0.031 +0.034 +0.037 +0.041 +0.044 +0.046 +0.049 +0.051 +0.053 +0.054 +0.056 +0.057 +0.057 +0.058 +0.058 +0.059 +0.059 
-0.027 -0.027 -0.027 -0.028 -0.028 -0.028 -0.028 -0.029 -0.029 -0.029 -0.030 -0.030 -0.030 -0.030 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.030 -0.030 -0.029 -0.028 -0.027 -0.026 -0.024 -0.022 -0.020 -0.018 -0.016 -0.014 -0.011 -0.008 -0.005 -0.002 +0.002 +0.005 +0.009 +0.012 +0.016 +0.020 +0.023 +0.027 +0.031 +0.034 +0.038 +0.041 +0.044 +0.046 +0.049 +0.051 +0.053 +0.054 +0.056 +0.057 +0.058 +0.058 +0.058 +0.059 +0.059 
-0.027 -0.027 -0.027 -0.028 -0.028 -0.028 -0.028 -0.029 -0.029 -0.029 -0.029 -0.030 -0.030 -0.030 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.030 -0.030 -0.029 -0.028 -0.027 -0.025 -0.024 -0.022 -0.020 -0.018 -0.016 -0.014 -0.011 -0.008 -0.005 -0.002 +0.002 +0.005 +0.009 +0.012 +0.016 +0.020 +0.023 +0.027 +0.031 +0.034 +0.037 +0.041 +0.044 +0.046 +0.049 +0.051 +0.053 +0.054 +0.056 +0.057 +0.057 +0.058 +0.058 +0.059 +0.059 
-0.027 -0.027 -0.027 -0.027 -0.028 -0.028 -0.028 -0.028 -0.029 -0.029 -0.029 -0.030 -0.030 -0.030 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.030 -0.030 -0.029 -0.028 -0.027 -0.025 -0.024 -0.022 -0.020 -0.018 -0.016 -0.014 -0.011 -0.008 -0.005 -0.002 +0.002 +0.005 +0.009 +0.012 +0.016 +0.020 +0.024 +0.027 +0.031 +0.034 +0.038 +0.041 +0.044 +0.046 +0.049 +0.051 +0.053 +0.054 +0.056 +0.057 +0.058 +0.058 +0.059 +0.059 +0.059 
-0.027 -0.027 -0.027 -0.027 -0.028 -0.028 -0.028 -0.028 -0.029 -0.029 -0.029 -0.030 -0.030 -0.030 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.030 -0.030 -0.029 -0.028 -0.027 -0.025 -0.024 -0.022 -0.020 -0.018 -0.016 -0.014 -0.011 -0.008 -0.005 -0.002 +0.002 +0.005 +0.009 +0.012 +0.016 +0.020 +0.024 +0.027 +0.031 +0.034 +0.038 +0.041 +0.044 +0.046 +0.049 +0.051 +0.053 +0.054 +0.056 +0.057 +0.058 +0.058 +0.058 +0.059 +0.059 
-0.027 -0.027 -0.027 -0.027 -0.028 -0.028 -0.028 -0.028 -0.029 -0.029 -0.029 -0.030 -0.030 -0.030 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.030 -0.030 -0.029 -0.028 -0.027 -0.025 -0.024 -0.022 -0.020 -0.018 -0.016 -0.014 -0.011 -0.008 -0.005 -0.002 +0.002 +0.005 +0.009 +0.012 +0.016 +0.020 +0.024 +0.027 +0.031 +0.034 +0.038 +0.041 +0.044 +0.046 +0.049 +0.051 +0.053 +0.054 +0.056 +0.057 +0.058 +0.058 +0.059 +0.059 +0.059 
-0.027 -0.027 -0.027 -0.027 -0.028 -0.028 -0.028 -0.028 -0.029 -0.029 -0.029 -0.030 -0.030 -0.030 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.030 -0.029 -0.029 -0.028 -0.027 -0.025 -0.024 -0.022 -0.020 -0.018 -0.016 -0.013 -0.011 -0.008 -0.005 -0.002 +0.002 +0.005 +0.009 +0.012 +0.016 +0.020 +0.024 +0.027 +0.031 +0.034 +0.038 +0.041 +0.044 +0.046 +0.049 +0.051 +0.053 +0.054 +0.056 +0.057 +0.058 +0.058 +0.059 +0.059 +0.059 
-0.027 -0.027 -0.027 -0.027 -0.028 -0.028 -0.028 -0.028 -0.029 -0.029 -0.029 -0.030 -0.030 -0.030 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.030 -0.029 -0.029 -0.028 -0.027 -0.025 -0.024 -0.022 -0.020 -0.018 -0.016 -0.013 -0.011 -0.008 -0.005 -0.002 +0.002 +0.005 +0.009 +0.012 +0.016 +0.020 +0.024 +0.027 +0.031 +0.034 +0.038 +0.041 +0.044 +0.046 +0.049 +0.051 +0.053 +0.054 +0.056 +0.057 +0.058 +0.058 +0.059 +0.059 +0.059 
-0.027 -0.027 -0.027 -0.027 -0.028 -0.028 -0.028 -0.028 -0.029 -0.029 -0.029 -0.030 -0.030 -0.030 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.030 -0.030 -0.029 -0.029 -0.028 -0.027 -0.025 -0.024 -0.022 -0.020 -0.018 -0.016 -0.013 -0.011 -0.008 -0.005 -0.002 +0.002 +0.005 +0.009 +0.013 +0.016 +0.020 +0.024 +0.027 +0.031 +0.034 +0.038 +0.041 +0.044 +0.046 +0.049 +0.051 +0.053 +0.055 +0.056 +0.057 +0.058 +0.058 +0.059 +0.059 +0.059 
-0.027 -0.027 -0.027 -0.027 -0.028 -0.028 -0.028 -0.028 -0.029 -0.029 -0.029 -0.030 -0.030 -0.030 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.030 -0.030 -0.029 -0.029 -0.028 -0.027 -0.025 -0.024 -0.022 -0.020 -0.018 -0.016 -0.013 -0.011 -0.008 -0.005 -0.002 +0.002 +0.005 +0.009 +0.013 +0.016 +0.020 +0.024 +0.027 +0.031 +0.034 +0.038 +0.041 +0.044 +0.046 +0.049 +0.051 +0.053 +0.055 +0.056 +0.057 +0.058 +0.058 +0.059 +0.059 +0.059 
-0.027 -0.027 -0.027 -0.027 -0.027 -0.028 -0.028 -0.028 -0.029 -0.029 -0.029 -0.030 -0.030 -0.030 -0.030 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.030 -0.030 -0.029 -0.029 -0.028 -0.027 -0.025 -0.024 -0.022 -0.020 -0.018 -0.016 -0.013 -0.011 -0.008 -0.005 -0.001 +0.002 +0.005 +0.009 +0.013 +0.016 +0.020 +0.024 +0.027 +0.031 +0.034 +0.038 +0.041 +0.044 +0.047 +0.049 +0.051 +0.053 +0.055 +0.056 +0.057 +0.058 +0.058 +0.059 +0.059 +0.059 
-0.027 -0.027 -0.027 -0.027 -0.027 -0.028 -0.028 -0.028 -0.029 -0.029 -0.029 -0.030 -0.030 -0.030 -0.030 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.030 -0.030 -0.029 -0.028 -0.028 -0.026 -0.025 -0.024 -0.022 -0.020 -0.018 -0.016 -0.013 -0.011 -0.008 -0.005 -0.002 +0.002 +0.005 +0.009 +0.013 +0.016 +0.020 +0.024 +0.027 +0.031 +0.034 +0.038 +0.041 +0.044 +0.047 +0.049 +0.051 +0.053 +0.055 +0.056 +0.057 +0.058 +0.058 +0.059 +0.059 +0.059 
-0.027 -0.027 -0.027 -0.027 -0.027 -0.028 -0.028 -0.028 -0.028 -0.029 -0.029 -0.030 -0.030 -0.030 -0.030 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.030 -0.030 -0.029 -0.029 -0.028 -0.026 -0.025 -0.024 -0.022 -0.020 -0.018 -0.016 -0.013 -0.011 -0.008 -0.005 -0.001 +0.002 +0.005 +0.009 +0.013 +0.016 +0.020 +0.024 +0.028 +0.031 +0.035 +0.038 +0.041 +0.044 +0.047 +0.049 +0.051 +0.053 +0.055 +0.056 +0.057 +0.058 +0.058 +0.059 +0.059 +0.059 
-0.027 -0.027 -0.027 -0.027 -0.027 -0.028 -0.028 -0.028 -0.028 -0.029 -0.029 -0.029 -0.030 -0.030 -0.030 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.030 -0.030 -0.029 -0.028 -0.028 -0.026 -0.025 -0.024 -0.022 -0.020 -0.018 -0.016 -0.013 -0.011 -0.008 -0.005 -0.001 +0.002 +0.005 +0.009 +0.013 +0.016 +0.020 +0.024 +0.027 +0.031 +0.035 +0.038 +0.041 +0.044 +0.047 +0.049 +0.051 +0.053 +0.055 +0.056 +0.057 +0.058 +0.058 +0.059 +0.059 +0.059 
-0.027 -0.027 -0.027 -0.027 -0.027 -0.028 -0.028 -0.028 -0.028 -0.029 -0.029 -0.029 -0.030 -0.030 -0.030 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.030 -0.030 -0.029 -0.028 -0.027 -0.026 -0.025 -0.024 -0.022 -0.020 -0.018 -0.016 -0.013 -0.011 -0.008 -0.005 -0.001 +0.002 +0.006 +0.009 +0.013 +0.016 +0.020 +0.024 +0.028 +0.031 +0.035 +0.038 +0.041 +0.044 +0.047 +0.049 +0.051 +0.053 +0.055 +0.056 +0.057 +0.058 +0.059 +0.059 +0.059 +0.059 
-0.027 -0.027 -0.027 -0.027 -0.027 -0.027 -0.028 -0.028 -0.028 -0.029 -0.029 -0.029 -0.030 -0.030 -0.030 -0.030 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.030 -0.030 -0.029 -0.028 -0.027 -0.026 -0.025 -0.024 -0.022 -0.020 -0.018 -0.016 -0.013 -0.010 -0.008 -0.004 -0.001 +0.002 +0.006 +0.009 +0.013 +0.017 +0.020 +0.024 +0.028 +0.031 +0.035 +0.038 +0.041 +0.044 +0.047 +0.049 +0.051 +0.053 +0.055 +0.056 +0.057 +0.058 +0.059 +0.059 +0.059 +0.059 
-0.027 -0.027 -0.027 -0.027 -0.027 -0.027 -0.028 -0.028 -0.028 -0.029 -0.029 -0.029 -0.030 -0.030 -0.030 -0.030 -0.031 -0.031 -0.031 -0.031 -0.031 -0.031 -0.030 -0.030 -0.029 -0.028 -0.027 -0.026 -0.025 -0.024 -0.022 -0.020 -0.018 -0.016 -0.013 -0.010 -0.007 -0.004 -0.001 +0.002 +0.006 +0.009 +0.013 +0.017 +0.020 +0.024 +0.028 +0.031 +0.035 +0.038 +0.041 +0.044 +0.047 +0.049 +0.051 +0.053 +0.055 +0.056 +0.057 +0.058 +0.059 +0.059 +0.059 +0.059 
-0.027 -0.027 -0.027 -0.027 -0.027 -0.027 -0.028 -0.028 -0.028 -0.029 -0.029 -0.029 -0.030 -0.030 -0.030 -0.030 -0.031 -0.031 -0.031 -0.031 -0.031 -0.030 -0.030 -0.030 -0.029 -0.028 -0.027 -0.026 -0.025 -0.023 -0.022 -0.020 -0.018 -0.015 -0.013 -0.010 -0.007 -0.004 -0.001 +0.002 +0.006 +0.009 +0.013 +0.017 +0.020 +0.024 +0.028 +0.031 +0.035 +0.038 +0.041 +0.044 +0.047 +0.049 +0.051 +0.053 +0.055 +0.056 +0.057 +0.058 +0.059 +0.059 +0.059 +0.059 
-0.026 -0.027 -0.027 -0.027 -0.027 -0.027 -0.028 -0.028 -0.028 -0.029 -0.029 -0.029 -0.030 -0.030 -0.030 -0.030 -0.031 -0.031 -0.031 -0.031 -0.031 -0.030 -0.030 -0.030 -0.029 -0.028 -0.027 -0.026 -0.025 -0.023 -0.022 -0.020 -0.018 -0.015 -0.013 -0.010 -0.007 -0.004 -0.001 +0.002 +0.006 +0.009 +0.013 +0.017 +0.020 +0.024 +0.028 +0.031 +0.035 +0.038 +0.041 +0.044 +0.047 +0.049 +0.052 +0.053 +0.055 +0.056 +0.057 +0.058 +0.059 +0.059 +0.059 +0.059 
-0.026 -0.027 -0.027 -0.027 -0.027 -0.027 -0.028 -0.028 -0.028 -0.028 -0.029 -0.029 -0.030 -0.030 -0.030 -0.030 -0.031 -0.031 -0.031 -0.031 -0.031 -0.030 -0.030 -0.030 -0.029 -0.028 -0.027 -0.026 -0.025 -0.023 -0.022 -0.020 -0.018 -0.015 -0.013 -0.010 -0.007 -0.004 -0.001 +0.002 +0.006 +0.009 +0.013 +0.017 +0.020 +0.024 +0.028 +0.031 +0.035 +0.038 +0.041 +0.044 +0.047 +0.049 +0.052 +0.053 +0.055 +0.056 +0.057 +0.058 +0.059 +0.059 +0.059 +0.059 

+1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 -0.289 +1.051 +0.158 
-0.289 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 
+1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.289 
-0.289 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 
+1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.289 
-0.289 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 
+1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.289 
-0.289 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 
+1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.289 
-0.289 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 
+1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.289 
-0.289 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 
+1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.289 
-0.289 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 
+1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.289 
-0.289 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 
+1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.289 
-0.289 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 
+1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.289 
-0.289 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 
+1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.289 
-0.289 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 -0.736 +1.051 
